"id_unique";"objet"
"8GYBFYBNAK";"etude d'evaluation environnementale du 4eme programme d'action nitrates dans les departements 54  55  57 88"
"79YBKIH1RI";"assistance technique pour la redaction du document de bilan evaluation perspectives du 2nd contrat de l'etang de salses leucate 2006 2010  a leucate"
"6BMVD0BKVV";"etude d'evaluation des couts de mises en securite incendie de la petite hotellerie"
"PL02AZU1XB";"amo etude evaluative de l'experimentation du service d'accueil et d'information generaliste sur la formation et pour un accompagnement a son deploiement"
"8D3J3IXBM0";"contournement est du bassin d'arcachon   communes de biganos  audenge  lanton  andernos les bains et ares   elaboration du dossier d'evaluation des incidences du contournement est entre la r"
"DBOMDV4PZ2";"mise a jour de l'evaluation environnementale des schemas d'amenagement et de gestion des eauxdu bassin rhone mediterranee et du bassin de corse a lyon"
"9DBW7402XQ";"mission d'evaluation environnementale du schema de coherence territoriale scot de la communaute de communes de la presqu'ile de rhuys a sarzeau"
"SHM5OVHRGQ";"realisation d'une prestation permettant l'evaluation de la biomasse a l'echelle regionale et nationale "
"EKWAWB3K55";"developpement de modules collectifs d'evaluation pour les porteurs de projet de creation d'entreprises a privas cedex"
"5PF2CA3D1F";"assistance a maitrise d'ouvrage pour l'evaluation du contrat urbain de cohesion sociale et proposition d'outils d'evaluation   pi10006 a lens"
"K8GEFG7DSF";"prestations d'evaluation sociale des familles faisant l'objet d'une procedure d'expulsion a epinay sur seine"
"3WZ9W000FE";"etude sur la faisabilite de l'evaluation monetaire des externalites agricoles"
"GK0GB8U389";"evaluation du plan de preservation et d'interpretation du marais de chirens  du marais de montfort et du meandre des oves  isere"
"GARV5OYYXO";"mission d'evaluation de la faisabilite du regroupement de deux sites administratifs"
"7MMV7PT0D0";"dans le cadre de recrutement  de l'evaluation d'agents en difficulte ou en vue d'un changement d'affectation  l'e p d s a e recherche un consultant "
"E2ANA9Y53P";"evaluation prealable a l'acquisition d'une grc et d'un sig a lille cedex"
"BJH093JR14";"evaluation du dispositif communautaire 2007 2011: programme d'interet general  lutte contre le mal logement et promotion des moyers maitrises et de l'habitat durable au sein du parc prive a bordeaux"
"XG5F9C3KJK";"evaluation de la contractualisation avec les territoires a rouen cedex 1"
"BJXG7IZ89D";"evaluation de l'experimentation pause meridienne sur le secteur 6 a grenoble"
"P9CD4ZZHA4";"evaluation du dispositif activites nouvelles et nouvelles competences a rouen"
"T3TZMTGGUK";"etude de faisabilite technique et evaluation des couts d'equipement des projets d'operations d'amenagement a bordeaux"
"Q22MZWWQK2";"elaboration du dossier utn   restructuration du hameau des boisses et evaluation environnementale dans le cadre de la realisation du plu de la commune de tignes"
"6QCIX837DX";"amo pour la mise en place des nouvelles techniques de notation   evaluation"
"U38PT40GEL";"bilan et d'une evaluation des actions conduites par les organismes hlm dans les zus des bouches du rhone en contre partie de l'abattement de la tfpb"
"5GUB1V2VDQ";"evaluation de l'operation collective de modernisation de l'artisanat  du commerce et des services a saint jean de maurienne"
"FFT07OD6PA";"evaluation a mi parcours du contrat de projets etat region departement cperd 2007 2013 de la martinique "
"J0O3BP1P3T";"enquetes qualitatives d'evaluation des relogements pru val d'argent a argenteuil"
"Q9EFFDOJ5O";"evaluation du contrat urbain de cohesion sociale c u c s  de la commune de fontenay sous bois"
"A37JB7WQ6V";"prestation d'etude pour la conduite d'une mission d'auto evaluation accompagnee pour le compte du conseil national des missions locales"
"ZQ21XE6VSW";"accompagnement a la mise en oeuvre du decret d'evaluation des incidences natura 2000 a amiens dreal picardie"
"OTXXG9R5C9";"etude d'evaluation des effets du tramway sur les temps de parcours en vehicules particuliers   phase 2 a agglomeration clermontoise"
"3TO74PRBJ1";"avis rectificatif   amo pour la mise en place des nouvelles techniques de notation evaluation a nancy cedex"
"OYSGYKN8GQ";"etude pour la mise en place d'un systeme d'auto evaluation sur la responsabilite societale des entreprises rse a dijon cedex"
"ZXBORUFNTL";"realisation d'une evaluation environnementale du plan d'occupation des sols de la ville de calais"
"G9POY6Z55K";"evaluation operationnelle d'actions determinees du contrat urbain de cohesion socialr"
"GCZPON594C";"evaluation  du point de vue du developpement durable  des operations d'amenagement urbain de la ville de paris"
"88G8Y8H036";"mission de conseil en vue de la mise en oeuvre d'une demarche d'evaluation annuelle des agents  a saintes"
"7H05WP19CU";"stage d'evaluation en milieu protege"
"2T7BK4ZIU9";"amo pour la mise en place des nouvelles techniques de notation   evaluation"
"5AS575ZEQ7";"etude relative a l'evaluation des plans de protection de l'atmosphere ppa de la region haute normandieavis modifiant l'avis 10 220273 mis en ligne sur internet du 12 10 2010 jusqu'au 03 11 2010"
"JHRLXQG3ZF";"prestation d'aide au recrutement et ou evaluation de personnels a saint etienne"
"BNAKSRMIFU";"conception graphique  mise en page et impression du rapport d'evaluation de l'annee europeenne de l'egalite des chances pour tous  a paris"
"6BZ30B28OJ";"evaluation du dispositif sortie d'hospitalisation mis en place par le gie impa a besancon"
"91Z9JA1CSG";"evaluation du programme regional pour le developpement de l'artisanat prda  marche a procedure adaptee ouverte passe en application de l'article 28 du code des marches publics  marche ordi"
"DGHS7IZ5YH";"marche d'etudes: liaison cyclable franco suisse belfort   porrentruy   evaluation et notice d'incidences natura 2000  a belfort"
"DYJDTZHLF2";"evaluation environnementale a ustaritz"
"IRMNBROU9C";"realisation de l'evaluation environnemental du plu a ajaccio"
"JWB9XUKNRR";"procedure adaptee restreinte passee en application de l'article 28 du cmp : evaluation des dispositifs d'accompagnement a la creation d'entreprises "
"JCAUPMHKTB";"evaluation des politiques et actions de communication de la region picardie  les prestations sont detaillees dans le cahier des clauses techniques particulieres    picardie"
"SQTK7XPI02";"realisation de l'evaluation du programme regional prevention sante seniors a dijon cedex"
"QVLWGJJN48";"evaluation de l'aide regionale aux filieres economiques a rouen"
"F5O2YTA2ML";"etude des continuites ecologiques sur le site de pj 1 2 et 3 incluant l'etude de la faune protegee sur la zac de pj2 et l'evaluation des incidences de la creation de la zac pj3 sur le site natura 2000"
"D1BV05S5PV";"evaluation du volet emploi   insertion du contrat et projet urbains de cohesion sociale de la communaute d'agglomeration a dijon cedex"
"3IPJEML9SC";"prestation de diagnostic et de preconisations d'evolution du service de l'evaluation et du developpement pedagogique sedp"
"B25279RGXQ";"procedure adaptee ouverte passee en application de l'article 28 du cmp : expertise des travaux d'evaluation realises par la mission evaluation du conseil general du gard "
"YOZMKCV2Z8";"recherche evaluative du dispositif de mise en oeuvre du module de formation national a la prevention des tms du membre superieur en viticulture  pour la ccmsa a bagnolet"
"LP5MJR8D9S";"evaluation de la faune benthique invertebree  des peuplements de diatomees benthiques  pour les besoins du conseil general d'ille et vilaine"
"VACEV4HD4S";"elaboration de l'evaluation environnementale du plan local d'urbanisme a martigues"
"5PJ3V5JUD6";"etude d'evaluation des actions de rehabilitation menees dans le centre ancien de gonesse et etude prospective  ville de gonesse"
"MUWGR2896A";"etude pilote evaluation de l'incidence des plu sur la zps fr3112005 : methodologie et retours d'experience"
"ROLOAAV9IR";"evaluation a mi parcours du programme operationnel interregional massif des alpes et de la convention interregionale du massif des alpes 2007 2013 a marseille"
"VOHAOPRH85";"coordination  suivi et evaluation du projet d'ateliers ouverts au sein de l'espace matisse  atelier des arts de la ville de creil a creil cedex"
"VWS51G7013";"fos 2xl essai d'evaluation de l'aptitude d'un materiau au traitement  a fos sur mer"
"DZKR96KGEW";"etude d'evaluation et de prospective du dispositif de l'unite des forestiers sapeurs de l'ardeche"
"T2DFA5CTQD";"evaluation intermediaire du plan local pour l'insertion et l'emploi plie de l'agglomeration toulousaine a toulouse"
"NJ63QVVDBP";"mission d'assistance et de conseil a caractere technique  economique et financiere pour l'evaluation d'un projet de construction d'un ensemble a vocation principale scolaire et educative a thiais"
"3WY3LB1D9G";"evaluation a mi parcours du programme operationnel feder et du contrat de projets etat region paca a marseille "
"XQD07YGRTS";"realisation de l'evaluation environnementale du plan regional d'elimination des dechets dangereux en region franche comte"
"NPELN5XWUK";"eco quartier de la salade   mission d'assistance a la maitrise d'ouvrage en terme de developpement durable pour la conception  la realisation  le suivi et l'evaluation de l'operation a toulouse"
"ILM361EIB0";"realisation de l'evaluation environnementale du scot de l'agglomeration de nice cote d'azur"
"PDX9NJL1MQ";"mise en oeuvre de veille reglementaire et de suivi de l'evaluation reglementaire des installations du ceg dans le domaine de l'hygiene  la sante et la securite au travail  et l'environnement"
"C4VJTQLK5Y";"mission d'evaluation de l'experimentation d'une nouvelle forme d'intervention au sein des unites territoriales de prevention et d'action sociale de la ville de lille"
"592GMXUJMA";"evaluation des aides regionales aux opca"
"1JYCL6E2MM";"evaluation des actions cofinancees par les fonds frontieres exterieures et retour a paris"
"U66GJ1ORTN";"evaluation conventions departementales relatives a la modernisation et a la professionnalisation du secteur de l'aide a domicile"
"Y8TOSQRA6H";"evaluation des missions et de l'organisation de la sosu direction de l'amenagement de la mairie de paris et propositions d'evolutions et accompagnement au changement"
"ICNP5H9325";"evaluation du projet urbain de cohesion sociale"
"2KIJX26U1S";"recuperation  operations de suivi de reception et controle des fichiers de donnees pour l'evaluation du programme national de depistage organise du cancer colorectal a saint maurice"
"QPG6C6IX5T";"definition et recherche des criteres d'evaluation d'une operation d'investissement fondes sur l'optimisation des espaces hospitaliers a paris"
"6FJ49X3Q4W";"evaluation du programme structurel herbe et fourrage en limousin  a limoges"
"9BSS7VISOK";"realisation d'une etude d'evaluation intermediaire du programme europeen po feder de midi pyrenees"
"2VZ7II5DBR";"evaluation sociologique du projet couloirs de vie a grenoble"
"EGB6R2PGDO";"09 rn 20   amenagement a 2x2 voies entre tarascon et ax les thermes   realisation des etudes d'evaluation des incidences natura 2000 a ax les thermes"
"QB87OMN54U";"assistance a l'evaluation du perimetre d'activites de l'epcc spectacle vivant en picardie  a amiens"
"94NVBD84YJ";"etude sur l'utilisation de la grille d'evaluation de l'insalubrite : bilan des pratiques et perspectives d'evolution a paris"
"COV19GN030";"marche de services portant sur l'evaluation qualitative du processus de mobilisation de contrats aides et des modalites de suivi des beneficiaires de ces contrats par pole emploi a paris"
"SVN43DWRQ0";"evaluation et bilan a mi parcours du plan de deplacements urbains 2005 2015 a angers"
"XR0FOW989W";"realisation du plan d'evaluation in itinere pour le programme med a marseille"
"N3CCCJHLKN";"evaluation environnementaledans le cadre de la revision du pos pour transformation en plu a saint maurice de lignon"
"I1AU2PJ7RB";"etude d'evaluation du plan regional jeunes diplomes"
"DRIXJ6UFN8";"evaluation a mi parcours et mise en perspective du plan strategique de tourcoing pour les annees 2007 2015 a tourcoing"
"0DK5OAEVZO";"etude  realisation et evaluation d'un dispositif de generation autonome d'azote embarquable pour l'inertage des reservoirs de carburant sur vehicules terrestres pour la dga a bagneux"
"BEUWHAS1OR";"evaluation environnementale du schema de coherence territoriale a roanne"
